movie_id,metascore
tt0796375,64
tt1645080,36
tt0318761,69
tt0873886,50
tt0366780,55
tt0092615,.
tt2076220,84
tt2910814,54
tt0126859,42
tt1839642,51
tt3614128,.
tt0095905,.
tt0206226,42
tt4383288,65
tt2403393,49
tt5517008,.
tt0218182,56
tt0305973,31
tt0119502,.
tt2059171,44
tt1719071,46
tt4509744,.
tt2372251,56
tt0298482,.
tt0068156,.
tt0020960,.
tt2573798,.
tt3533916,.
tt2414822,.
tt2395247,.
tt4340720,.
tt0031381,97
tt0060665,72
tt0016641,.
tt0074958,83
tt0059418,62
tt0072251,68
tt0042200,77
tt1341167,68
tt3205376,72
tt0065446,.
tt0040694,.
tt0464049,74
tt0450340,44
tt0064665,79
tt0080339,78
tt0119164,75
tt8332674,.
tt0107554,76
tt0113118,54
tt6674752,.
tt1072748,28
tt5726616,93
tt0262396,38
tt2387433,50
tt4103724,36
tt0092796,39
tt0061809,89
tt0053131,.
tt0068611,91
tt0060490,51
tt0131436,.
tt0117628,.
tt0081617,.
tt0120684,74
tt0092991,69
tt0088993,60
tt0258038,31
tt8151874,73
tt4700756,.
tt3721936,79
tt7048386,.
tt3103166,22
tt1609781,.
tt2435500,.
tt0846789,.
tt2166834,.
tt2761578,.
tt4146338,.
tt0076141,55
tt1615147,76
tt1024715,47
tt0385779,.
tt0470679,39
tt4617208,.
tt0049055,.
tt2582802,88
tt1095453,.
tt0783238,65
tt0085334,77
tt0083739,49
tt0144178,55
tt0063522,96
tt5688932,80
tt0056217,94
tt0390221,87
tt3239836,.
tt1185836,56
tt1232802,.
tt0038650,89
tt0117951,83
tt2647116,.
tt0077975,79
tt1536044,53
tt3832914,26
tt2184339,41
tt0058150,87
tt1922777,53
tt0236388,76
tt0050212,87
tt0077362,61
tt0166396,71
tt0118570,.
tt0310793,72
tt0073312,89
tt0091080,30
tt0327036,40
tt0053604,94
tt8637428,89
tt0051459,80
tt0065462,46
tt6000398,.
tt0107254,17
tt0100666,.
tt6113488,50
tt0074512,79
tt0061107,55
tt6499752,67
tt0089444,37
tt0053793,.
tt1097013,46
tt0055031,60
tt0158493,.
tt0160298,.
tt0040724,.
tt0250323,78
tt2209418,94
tt0094118,8
tt0844479,29
tt0095863,42
tt5804314,.
tt0490196,36
tt0399901,55
tt0296166,71
tt0082432,65
tt1663702,.
tt4353250,83
tt4034354,64
tt0174336,10
tt0166981,.
tt5923204,.
tt0878835,78
tt0067992,67
tt0108517,.
tt0118541,15
tt0077405,93
tt3367294,28
tt0155776,22
tt0115632,65
tt1462054,31
tt0147612,81
tt1618432,23
tt0337996,51
tt3099498,55
tt4218696,57
tt0363589,70
tt0364569,77
tt1640459,55
tt2690138,.
tt1920849,53
tt1686018,31
tt3253232,.
tt0116361,61
tt0785025,.
tt0309529,.
tt1855401,40
tt1145855,.
tt3884512,.
tt1229370,.
tt2211646,.
tt0385890,32
tt1841642,.
tt6047630,.
tt2398249,60
tt1922679,.
tt0043274,68
tt0482461,28
tt1390404,.
tt1085382,.
tt1754264,.
tt2048865,.
tt2417650,.
tt0062138,.
tt4369142,.
tt1252289,.
tt3107668,.
tt3551400,.
tt3511596,.
tt0038589,.
tt0042332,85
tt0055312,.
tt1152822,58
tt0053291,98
tt0072431,80
tt0075005,62
tt0410097,68
tt0095179,13
tt0032138,100
tt0078872,84
tt0120402,77
tt6512428,53
tt4080386,.
tt0057007,.
tt0049140,.
tt0035959,.
tt0071230,73
tt4170078,.
tt0093512,75
tt0389326,80
tt2243223,.
tt0857295,.
tt0045152,99
tt2243537,20
tt2247692,26
tt2609912,53
tt0333766,67
tt0117887,71
tt0082495,40
tt0815241,56
tt0067065,69
tt0057163,62
tt1714206,82
tt0102494,77
tt0112471,77
tt4698684,81
tt1990314,67
tt0380732,.
tt1390539,.
tt0314412,57
tt1294164,50
tt1049405,40
tt1484522,55
tt1634003,38
tt0247934,.
tt1666335,46
tt1663628,.
tt3300572,46
tt3333870,56
tt1307926,44
tt0116404,.
tt0387808,66
tt1455676,.
tt6952960,75
tt1995477,30
tt1084715,.
tt0036628,.
tt4056738,22
tt0044030,.
tt0118925,.
tt2510028,58
tt0098503,.
tt5928532,.
tt0092695,.
tt0032910,99
tt0032455,96
tt0067116,94
tt0810928,37
tt1264890,.
tt1086841,.
tt0038213,.
tt0449000,.
tt0036868,93
tt0242193,45
tt1038988,69
tt1622991,.
tt1675312,.
tt2215673,.
tt1630036,42
tt0038787,100
tt0061811,75
tt0070707,77
tt0068555,66
tt5637996,.
tt7014006,89
tt0056592,88
tt3462264,.
tt0171804,86
tt0056193,79
tt0032273,.
tt0039416,.
tt0054997,90
tt0090327,45
tt0120321,76
tt1399683,90
tt4003774,29
tt0305206,90
tt5649144,92
tt4663548,63
tt0381681,90
tt1381404,57
tt0328538,70
tt0408144,.
tt1645089,88
tt0029852,.
tt0415978,76
tt3787590,46
tt3268668,36
tt0290212,45
tt7158430,65
tt1185616,91
tt0367027,64
tt0349159,.
tt0171359,70
tt3172532,87
tt0912593,89
tt0212662,.
tt0925248,84
tt2304963,.
tt2321549,86
tt0418753,64
tt1695994,40
tt0090095,53
tt0495815,.
tt1413229,.
tt0423169,66
tt0118736,.
tt2630916,56
tt1050739,.
tt0338497,36
tt3605418,53
tt1161064,.
tt1763303,55
tt1105512,57
tt0939895,.
tt1129412,.
tt1020530,65
tt2226519,.
tt1754633,.
tt1703199,33
tt2494362,72
tt0363095,55
tt2126362,.
tt0066808,67
tt0959329,.
tt1090671,.
tt0796355,.
tt0018578,.
tt0040525,.
tt2024506,.
tt2980794,40
tt2734210,.
tt2234025,.
tt3220976,.
tt0259497,.
tt0060438,.
tt3499458,9
tt1839425,.
tt1772261,31
tt1236254,.
tt4063178,35
tt4416518,.
tt1462758,65
tt3528666,.
tt0075314,94
tt1155592,89
tt0322659,64
tt3262990,.
tt8248230,.
tt1587396,.
tt2321163,.
tt2268573,27
tt3566698,.
tt1320244,63
tt0074285,85
tt0087800,76
tt2125435,86
tt0057012,97
tt0069768,40
tt0044081,97
tt0061747,62
tt1562568,74
tt0106792,.
tt1242618,.
tt0822858,.
tt1653002,.
tt2645670,.
tt0452999,.
tt1242432,27
tt0247425,86
tt0068408,49
tt3621892,.
tt2349460,39
tt0162360,62
tt1006959,.
tt0045793,85
tt0030993,.
tt0166195,.
tt0041866,.
tt0071360,85
tt1289419,.
tt0476643,61
tt0442764,.
tt0064990,.
tt2140619,45
tt0048259,.
tt4975722,99
tt0498879,.
tt0473308,75
tt0097659,33
tt0092675,29
tt0031679,73
tt7153766,63
tt0113540,63
tt0367089,82
tt0038109,.
tt0109759,71
tt1758795,61
tt0118789,68
tt0087995,75
tt3835080,35
tt0357110,59
tt0261983,58
tt2424480,.
tt1163819,.
tt0027977,96
tt2486682,84
tt0286162,36
tt3110770,50
tt0395543,74
tt3504048,76
tt8043306,.
tt0473107,71
tt2017486,47
tt1212022,.
tt3526286,42
tt3781616,.
tt0029583,95
tt0063592,.
tt3966404,83
tt0374639,62
tt1447793,.
tt0464054,.
tt0028216,.
tt0400202,.
tt0117958,76
tt1103982,66
tt0087130,.
tt0470869,.
tt0317640,41
tt0458480,.
tt2282016,34
tt1975161,.
tt0032976,86
tt0082418,26
tt0037884,.
tt0087015,57
tt2235108,79
tt0046126,.
tt3743042,.
tt0033729,.
tt0387564,46
tt0098724,86
tt0203230,85
tt0044079,88
tt0048750,74
tt0043456,.
tt2051894,.
tt0105236,79
tt0051207,.
tt0073629,58
tt0074225,.
tt1758575,48
tt0084556,.
tt0806147,.
tt0027438,.
tt2479026,.
tt2180333,.
tt1827354,.
tt0065579,.
tt2622294,.
tt1943014,.
tt2528814,16
tt0348333,30
tt0080749,55
tt0416315,54
tt0090967,75
tt0304692,44
tt2723576,57
tt5373234,.
tt0067756,.
tt0923653,.
tt3043194,.
tt1434447,.
tt0075148,70
tt1560985,18
tt0057590,77
tt4836716,.
tt0497116,75
tt1991245,.
tt0082533,68
tt0934825,.
tt0093177,57
tt0384286,39
tt1120985,81
tt0065466,60
tt0049452,.
tt4761916,53
tt0041841,.
tt1866249,79
tt0893382,76
tt1571249,74
tt2396566,83
tt6322922,68
tt0119778,71
tt2910274,76
tt1441326,75
tt0418773,80
tt0978759,82
tt0239986,49
tt0222850,51
tt0489037,70
tt0118113,67
tt0283509,84
tt0139615,.
tt0268200,62
tt6288250,67
tt0194218,77
tt3400342,.
tt0248012,.
tt1235170,67
tt0299458,71
tt2304459,45
tt0119019,.
tt0160498,41
tt2884206,57
tt0357470,33
tt5620366,.
tt0428609,.
tt0282698,58
tt0489247,67
tt1172994,73
tt1907639,.
tt0454431,.
tt5164412,50
tt0120813,.
tt4403432,.
tt0181836,38
tt2994190,54
tt1295909,.
tt0401462,.
tt0487156,.
tt2852376,59
tt4733536,42
tt4590482,.
tt0323120,.
tt1414361,.
tt0425151,.
tt0448090,.
tt2149137,.
tt1838722,.
tt3289362,.
tt2446502,.
tt1604100,.
tt5366082,.
tt2655734,.
tt5022702,67
tt5855930,.
tt3034146,.
tt3406296,.
tt8361028,71
tt8327962,.
tt0825346,.
tt1159209,.
tt0330136,.
tt2768290,.
tt3637834,.
tt2141739,62
tt0047296,91
tt2334649,85
tt4191580,26
tt6257174,69
tt1684628,65
tt2763498,.
tt1769363,43
tt3513086,.
tt0034492,91
tt1996264,55
tt2311428,.
tt0870118,.
tt0295725,26
tt1349478,.
tt0066832,50
tt0108000,.
tt0285869,.
tt3569356,1
tt2822394,.
tt4730120,.
tt0069704,97
tt0815181,68
tt1999192,.
tt1862079,72
tt3518012,77
tt2348492,.
tt0308411,60
tt0453540,.
tt1476251,.
tt5152156,.
tt0997143,.
tt0044706,89
tt0110057,98
tt0436724,74
tt0468489,85
tt0242587,73
tt5990474,89
tt2016335,36
tt0024216,90
tt0045888,.
tt2187884,58
tt2139721,.
tt1510934,.
tt2380301,.
tt0027125,.
tt0185937,81
tt0066580,.
tt0076257,61
tt0243415,28
tt1074931,.
tt1950135,.
tt4333662,67
tt0331225,41
tt3130704,.
tt5274738,.
tt0058182,96
tt1981703,55
tt4374230,.
tt0023196,.
tt0080761,22
tt2402132,.
tt1129423,28
tt0071206,35
tt0076271,.
tt0438205,71
tt0340377,81
tt0492506,73
tt0218043,73
tt0306069,.
tt1976608,77
tt0382489,.
tt0212974,54
tt0341540,.
tt0162830,71
tt0377091,74
tt2265398,71
tt6051948,.
tt4649072,.
tt1470827,63
tt1606829,69
tt1862499,.
tt0104567,53
tt0843850,46
tt5014406,.
tt0377043,.
tt2246526,78
tt2924392,.
tt1937264,.
tt2179027,47
tt1884318,.
tt0455556,.
tt3417110,.
tt2909932,.
tt4355456,.
tt2111292,.
tt3152288,.
tt3126876,.
tt0099675,.
tt1848834,.
tt4062896,.
tt0102989,.
tt1117514,.
tt0120244,.
tt2176228,71
tt0024034,.
tt0100142,77
tt6519016,.
tt0374900,64
tt0071853,93
tt0451176,72
tt1114725,.
tt1560957,.
tt0261755,49
tt0402249,63
tt6020556,.
tt1001390,.
tt0006864,99
tt0019729,.
tt0081114,22
tt0092548,39
tt0436613,87
tt0421237,.
tt4162992,.
tt0050083,96
tt0077651,81
tt0025316,87
tt0161023,75
tt0343121,66
tt0238247,38
tt0311648,70
tt0115856,.
tt1152850,80
tt0165857,.
tt0468526,84
tt0059592,.
tt5225338,63
tt1241226,22
tt2912776,.
tt2704210,.
tt0072856,59
tt1991199,.
tt3512332,.
tt0393049,.
tt8151710,.
tt1328873,.
tt1971352,68
tt0082467,.
tt0118842,71
tt1785302,.
tt1758692,68
tt0113416,.
tt0200530,76
tt0203289,50
tt0401610,.
tt0479112,.
tt0173390,62
tt1263682,.
tt2292959,36
tt0952682,76
tt1997621,.
tt4131188,.
tt2290113,.
tt1270792,.
tt1360826,.
tt1640714,.
tt1071804,.
tt2363439,.
tt0188030,69
tt5171922,.
tt3421204,.
tt3520844,.
tt1637652,.
tt2690560,.
tt4477966,.
tt3210710,.
tt0015624,.
tt1383609,.
tt1781784,82
tt0182508,73
tt5512848,.
tt0045546,.
tt0168192,.
tt0006333,.
tt0117802,71
tt0024548,.
tt0217107,.
tt3844362,65
tt0420723,55
tt1211890,75
tt1301130,43
tt0923600,62
tt0388230,43
tt0438427,46
tt0944101,54
tt0451206,.
tt3509804,.
tt0756683,.
tt3666210,.
tt1714210,81
tt0091939,79
tt1549572,66
tt1934172,.
tt0079062,.
tt1333668,64
tt0279721,.
tt0907657,88
tt0271219,71
tt2780714,62
tt4798386,.
tt2403815,.
tt0098213,70
tt0034587,.
tt2125430,.
tt4607906,.
tt0796314,.
tt0058701,.
tt0063350,89
tt0004972,.
tt0339921,.
tt2309260,30
tt0805526,38
tt0074486,87
tt0093200,74
tt0011549,.
tt0119670,.
tt6265828,84
tt3644012,.
tt3072636,.
tt0301503,.
tt1942884,73
tt3109200,.
tt4338136,.
tt4884912,.
tt0068833,68
tt2319456,.
tt2955096,70
tt0431830,.
tt0138704,72
tt0390521,73
tt3672742,60
tt1861343,.
tt0052646,.
tt2334896,65
tt0112585,73
tt0189541,.
tt1570989,72
tt4462082,79
tt1294142,.
tt0478988,.
tt2294916,.
tt1524083,.
tt0262432,82
tt1798291,71
tt1716760,.
tt1492841,.
tt2469216,.
tt3847958,.
tt3123250,.
tt0109445,70
tt4393036,.
tt0068468,.
tt0119361,81
tt1945044,.
tt3397754,62
tt2759066,.
tt2375036,.
tt0392798,.
tt0425027,.
tt4515364,.
tt1781935,.
tt3973612,.
tt1230136,.
tt1235811,.
tt0844289,.
tt0477285,.
tt0390323,.
tt0481267,.
tt2010510,.
tt0390384,68
tt0430371,.
tt7837402,.
tt0484562,38
tt0371257,41
tt0980970,53
tt0936501,51
tt1396218,53
tt0457419,48
tt0121766,68
tt0455967,41
tt0388482,56
tt0356910,55
tt1027718,59
tt0430779,51
tt0388125,60
tt1336006,57
tt2625810,59
tt1791682,77
tt4062536,79
tt4721124,60
tt4846232,80
tt3859310,50
tt4158096,63
tt5340300,80
tt2034031,63
tt4385888,83
tt2132285,66
tt2101441,63
tt2326612,36
tt2402101,39
tt6040662,62
tt6902696,79
tt0470752,78
tt5691670,60
tt6053438,85
tt5715874,73
tt4827558,77
tt5613484,66
tt4266638,86
tt1727770,31
tt0401420,54
tt0477139,62
tt0374563,24
tt0475937,42
tt1313139,46
tt1166100,.
tt2788716,69
tt2334733,52
tt5742374,84
tt2141751,58
tt1294213,69
tt1763264,26
tt0497972,24
tt1037218,.
tt2980472,24
tt1174730,66
tt5884230,71
tt3480796,17
tt1300851,24
tt2368254,75
tt2062700,54
tt2101383,53
tt3062976,59
tt2891174,76
tt1082807,44
tt4573516,62
tt2720826,35
tt2403021,38
tt4679210,.
tt2057392,73
tt5461944,62
tt1667321,62
tt4669264,69
tt4899370,66
tt6225520,60
tt6108178,74
tt1212428,78
tt5023260,40
tt1596345,65
tt0402894,57
tt0480242,65
tt0465234,48
tt2980706,48
tt0997047,36
tt0435670,36
tt1185416,25
tt0473075,50
tt0962726,57
tt0363771,75
tt0417433,37
tt0772193,35
tt1093908,38
tt0452681,32
tt0396555,61
tt1691917,39
tt0467110,37
tt0453467,59
tt3442006,49
tt2370248,82
tt0780595,24
tt5071886,.
tt0401815,34
tt1858481,66
tt2215395,40
tt0297284,33
tt2488778,58
tt4009278,39
tt5270948,67
tt2390237,52
tt3203528,42
tt4399952,52
tt2317337,.
tt3735246,.
tt1188982,.
tt8108198,.
tt1255951,.
tt4110568,.
tt0806088,.
tt1144804,.
tt2140465,.
tt5859238,80
tt6971752,.
tt1891757,.
tt2172071,.
tt4559046,.
tt2309764,.
tt0991346,.
tt1395025,.
tt5197544,.
tt0488414,.
tt3679060,.
tt5474036,.
tt3678782,.
tt2806788,.
tt1921149,50
tt2639254,51
tt2758904,22
tt2172584,67
tt2091935,52
tt1591095,52
tt1270761,56
tt6277440,.
tt3595298,.
tt6988116,.
tt2905838,.
tt4169250,.
tt3142688,.
tt6843812,.
tt7255568,.
tt4559006,40
tt5286444,.
tt6452574,.
tt3754940,81
tt2261287,48
tt4853102,.
tt0473488,67
tt0455326,54
tt0401711,66
tt1151359,58
tt0421238,73
tt8695030,53
tt4572792,31
tt0970468,63
tt2261331,62
tt0400525,62
tt0427969,62
tt1817273,68
tt0393109,72
tt0810819,66
tt2170299,57
tt0796368,69
tt1234654,76
tt0116684,.
tt0382189,82
tt1229822,76
tt1226753,65
tt2639336,54
tt2218003,50
tt5649108,75
tt4731136,47
tt2446042,26
tt2799166,24
tt2802144,60
tt2226597,48
tt1083452,54
tt1502712,27
tt1172049,49
tt3387266,65
tt2837574,80
tt0433416,82
tt0267891,46
tt2872462,75
tt0427944,71
tt0838221,67
tt1022603,76
tt2273657,50
tt0975645,55
tt0240200,77
tt2056771,74
tt1781058,49
tt0145503,71
tt5977276,43
tt0427968,43
tt0808331,69
tt1606392,75
tt1412386,62
tt2112096,59
tt1710417,49
tt0790804,25
tt5669936,.
tt2784512,44
tt0429573,38
tt4669296,48
tt5666304,69
tt0485601,81
tt4799066,38
tt1289406,55
tt1183374,48
tt1071812,55
tt2511428,37
tt1082853,50
tt0841044,67
tt0275230,44
tt6980546,.
tt1407084,22
tt0352994,65
tt0454776,65
tt1226774,83
tt4686844,88
tt3463106,57
tt2944198,62
tt1067765,61
tt0989000,64
tt3577624,60
tt1183665,54
tt4714782,77
tt3297330,63
tt0787524,56
tt4977530,53
tt1487118,42
tt1320239,46
tt5195412,62
tt0420293,67
tt1853643,36
tt3208026,65
tt2674430,53
tt7026672,52
tt1433811,64
tt2626350,45
tt1666185,38
tt7242142,77
tt4382872,25
tt2490326,49
tt1767372,45
tt0376479,43
tt3797868,26
tt1121931,41
tt0475355,55
tt2378507,56
tt0443473,23
tt2235779,41
tt0470705,62
tt1853739,66
tt0435625,71
tt0433362,57
tt1213012,36
tt0800003,17
tt6018306,65
tt1477076,24
tt0424136,58
tt1389096,41
tt0492044,33
tt0308353,28
tt1259521,72
tt5670152,37
tt0870211,65
tt0375679,66
tt0450278,55
tt0361693,57
tt0426615,31
tt1521848,68
tt0433387,56
tt0800027,51
tt0780571,45
tt0423977,54
tt5208252,58
tt0432402,45
tt0489237,46
tt1932767,74
tt4383594,11
tt4126438,63
tt1935902,43
tt3824458,86
tt1103275,74
tt2870808,57
tt0343996,47
tt0454792,63
tt2393845,30
tt5886440,63
tt1783732,53
tt1641841,39
tt1133993,36
tt1278449,72
tt5989218,21
tt1247690,36
tt0462338,70
tt0468565,70
tt1045670,84
tt0858479,57
tt0427470,73
tt0488120,68
tt0433400,47
tt0091875,49
tt0768212,59
tt0419984,41
tt4334266,62
tt5962210,71
tt2883512,68
tt1850397,24
tt2097307,50
tt1767382,49
tt3774114,58
tt1601913,64
tt5655222,61
tt3203620,57
tt6212478,68
tt1210042,43
tt1046947,57
tt0862846,61
tt0408236,83
tt0408839,46
tt0815245,43
tt0477051,27
tt1130988,64
tt8291224,.
tt4943322,26
tt0462200,52
tt1034303,58
tt0795351,25
tt0757361,66
tt1251757,60
tt1179904,68
tt0408524,65
tt1020072,81
tt4530422,60
tt1967545,52
tt3179568,38
tt0110684,86
tt0491175,42
tt0416044,74
tt0404802,64
tt0494834,39
tt5607096,67
tt1164999,58
tt0482463,47
tt4291600,76
tt4258698,74
tt0460890,33
tt0460791,64
tt0968264,55
tt3068194,87
tt0903657,80
tt3168230,67
tt1935179,76
tt1720616,55
tt1368440,20
tt1285309,55
tt1247662,47
tt5628302,74
tt2515030,56
tt3235888,83
tt1528071,46
tt0830570,.
tt4934950,.
tt4814290,.
tt1806913,.
tt2883434,45
tt2388715,61
tt2339741,42
tt1506999,67
tt1333125,18
tt3173910,.
tt2356180,.
tt7212726,.
tt1729637,41
tt0315642,.
tt7485048,.
tt5946128,.
tt0456020,37
tt0342258,58
tt0424823,38
tt0383222,18
tt4160708,71
tt0452702,54
tt0110889,.
tt0834001,44
tt0486578,41
tt7668870,71
tt2624412,52
tt2097331,67
tt5304464,72
tt5164184,59
tt0375912,73
tt1194263,77
tt4326444,73
tt0411195,59
tt4048272,93
tt3859304,44
tt3316960,72
tt2870756,54
tt1023441,56
tt1969062,64
tt0419294,77
tt0824758,76
tt0364955,54
tt0790770,64
tt0384504,65
tt1490785,47
tt3715320,53
tt6217608,92
tt3721964,46
tt3072482,51
tt1987680,46
tt1661275,76
tt5789976,47
tt4005402,33
tt0865554,20
tt0349467,43
tt0457433,31
tt0422774,36
tt0355702,56
tt0080923,69
tt0411061,17
tt1071875,34
tt0113755,.
tt0897361,16
tt0395495,43
tt0838232,36
tt0139151,.
tt7074886,61
tt6905696,39
tt1530983,62
tt1146325,.
tt0887912,95
tt0804516,37
tt4972062,83
tt4437216,64
tt4104022,68
tt3774466,46
tt0803057,51
tt0370986,73
tt1321511,49
tt0292963,84
tt0097790,36
tt0369994,57
tt0444653,53
tt3416742,76
tt6348138,68
tt4864932,.
tt4535650,.
tt4129428,.
tt3859980,39
tt3554418,.
tt3390572,.
tt3148502,.
tt2344678,.
tt0449994,69
tt2112124,45
tt1934231,66
tt1734110,.
tt1375789,.
tt0475394,45
tt4972582,62
tt4682788,42
tt0409847,50
tt3713166,59
tt1084972,.
tt0343737,61
tt0113537,75
tt0396752,59
tt0395251,52
tt0387514,58
tt0384793,47
tt0426883,53
tt8085790,49
tt8079248,55
tt6921996,39
tt6911608,60
tt6772950,35
tt0082801,47
tt0089469,30
tt0417217,50
tt2616810,83
tt2397535,69
tt2012011,34
tt2395469,65
tt7721800,.
tt0808399,49
tt0403702,63
tt0795461,11
tt0416449,52
tt0477302,46
tt4468740,88
tt0469263,55
tt1017460,66
tt2366608,42
tt0093793,61
tt0450345,36
tt0956038,39
tt1951261,30
tt0434409,62
tt0486583,42
tt1308729,48
tt3065204,65
tt2452244,60
tt0821640,34
tt0494238,.
tt4443658,67
tt0119167,69
tt0375920,44
tt1172991,69
tt0407265,66
tt1092634,36
tt1007029,54
tt0368794,73
tt2070776,58
tt2058107,59
tt1980929,62
tt1951181,77
tt1800302,49
tt0844993,20
tt1686821,31
tt6173990,.
tt0110678,.
tt1266029,67
tt1786751,30
tt0432289,58
tt5108476,.
tt0375611,.
tt1182937,.
tt3767372,.
tt3495026,.
tt1740710,.
tt7431594,.
tt6836936,.
tt6588966,.
tt6527426,.
tt5997666,.
tt5970844,.
tt5956100,.
tt5882970,.
tt3405236,.
