movie_id,item_id,inv_exist,cluster_kmeans
tt0100258,.,0,3
tt1313092,.,0,10
tt0046183,.,0,15
tt0104036,.,0,4
tt0335266,.,0,8
tt0075686,.,0,16
tt3181822,.,0,1
tt0113627,.,0,10
tt0285742,.,0,20
tt1065073,.,0,8
tt0842926,.,0,10
tt0079470,.,0,15
tt2828996,.,0,7
tt2034139,.,0,12
tt0071524,.,0,16
tt0049875,.,0,15
tt0089907,.,0,16
tt0096256,.,0,11
tt0195234,.,0,17
tt0057115,.,0,15
tt1878841,.,0,12
tt0457513,.,0,3
tt0290332,.,0,12
tt0318374,.,0,17
tt0055184,.,0,15
tt0448075,.,0,20
tt0292644,.,0,17
tt0065112,.,0,15
tt0454987,.,0,13
tt0113101,.,0,17
tt0274812,.,0,17
tt0360916,.,0,12
tt0096219,.,0,20
tt0188863,.,0,17
tt0796375,.,0,20
tt1645080,.,0,12
tt0318761,.,0,20
tt0873886,.,0,17
tt0366780,.,0,17
tt2076220,.,0,10
tt2910814,.,0,3
tt1839642,.,0,20
tt2403393,.,0,3
tt0119502,.,0,20
tt2059171,.,0,3
tt1719071,.,0,3
tt0031381,.,0,0
tt0060665,.,0,16
tt0016641,.,0,15
tt0059418,.,0,15
tt0042200,.,0,15
tt1341167,.,0,3
tt3205376,.,0,17
tt0065446,.,0,15
tt0464049,.,0,17
tt0450340,.,0,20
tt0064665,.,0,0
tt0080339,.,0,4
tt0119164,.,0,10
tt0107554,.,0,16
tt0113118,.,0,11
tt1072748,.,0,1
tt5726616,.,0,8
tt0262396,.,0,12
tt2387433,.,0,1
tt4103724,.,0,12
tt0092796,.,0,16
tt0061809,.,0,15
tt0068611,.,0,15
tt0060490,.,0,15
tt0117628,.,0,11
tt0120684,.,0,10
tt0092991,.,0,3
tt0088993,.,0,3
tt0258038,.,0,12
tt4700756,.,0,17
tt3721936,.,0,10
tt3103166,.,0,3
tt1615147,.,0,20
tt1024715,.,0,3
tt0470679,.,0,17
tt2582802,.,0,8
tt0783238,.,0,3
tt0085334,.,0,16
tt0083739,.,0,3
tt0144178,.,0,17
tt5688932,.,0,3
tt0056217,.,0,15
tt0390221,.,0,10
tt1185836,.,0,17
tt0038650,.,0,15
tt0117951,.,0,10
tt0077975,.,0,14
tt1536044,.,0,1
tt3832914,.,0,12
tt2184339,.,0,1
tt0058150,.,0,0
tt1922777,.,0,1
tt0236388,.,0,11
tt0050212,.,0,16
tt0166396,.,0,17
tt0118570,.,0,7
tt0310793,.,0,10
tt0073312,.,0,16
tt0091080,.,0,16
tt0327036,.,0,16
tt0053604,.,0,15
tt0051459,.,0,16
tt0065462,.,0,16
tt0107254,.,0,16
tt0100666,.,0,16
tt6113488,.,0,17
tt0074512,.,0,16
tt0061107,.,0,15
tt6499752,.,0,3
tt0089444,.,0,3
tt0053793,.,0,15
tt1097013,.,0,12
tt0250323,.,0,17
tt2209418,.,0,10
tt0094118,.,0,12
tt0844479,.,0,12
tt0095863,.,0,12
tt5804314,.,0,17
tt0490196,.,0,12
tt0399901,.,0,17
tt0296166,.,0,3
tt0082432,.,0,15
tt4034354,.,0,17
tt0174336,.,0,12
tt0878835,.,0,3
tt0067992,.,0,15
tt0108517,.,0,3
tt0118541,.,0,12
tt0077405,.,0,15
tt3367294,.,0,17
tt0155776,.,0,12
tt1462054,.,0,3
tt0147612,.,0,10
tt1618432,.,0,17
tt3099498,.,0,20
tt4218696,.,0,3
tt0363589,.,0,3
tt0364569,.,0,10
tt1640459,.,0,3
tt2690138,.,0,12
tt1920849,.,0,20
tt1686018,.,0,12
tt3253232,.,0,3
tt0116361,.,0,3
tt1855401,.,0,12
tt0038589,.,0,15
tt0042332,.,0,15
tt1152822,.,0,3
tt0053291,.,0,15
tt0072431,.,0,4
tt0075005,.,0,0
tt0410097,.,0,10
tt0095179,.,0,16
tt0032138,.,0,15
tt0078872,.,0,15
tt0120402,.,0,3
tt6512428,.,0,3
tt0071230,.,0,14
tt0093512,.,0,15
tt0389326,.,0,3
tt0045152,.,0,15
tt2243537,.,0,7
tt2247692,.,0,12
tt2609912,.,0,11
tt0333766,.,0,10
tt0117887,.,0,11
tt0082495,.,0,16
tt0815241,.,0,3
tt1714206,.,0,20
tt0102494,.,0,3
tt0112471,.,0,20
tt4698684,.,0,17
tt1990314,.,0,20
tt1390539,.,0,17
tt0314412,.,0,17
tt1294164,.,0,3
tt1049405,.,0,17
tt1484522,.,0,3
tt1634003,.,0,3
tt1307926,.,0,12
tt0116404,.,0,17
tt0387808,.,0,20
tt4056738,.,0,20
tt0044030,.,0,15
tt0118925,.,0,17
tt2510028,.,0,17
tt0032910,.,0,4
tt0032455,.,0,4
tt0067116,.,0,16
tt0810928,.,0,17
tt0036868,.,0,16
tt0242193,.,0,17
tt1630036,.,0,11
tt0038787,.,0,15
tt0061811,.,0,15
tt0070707,.,0,16
tt0068555,.,0,16
tt7014006,.,0,10
tt0056592,.,0,15
tt0171804,.,0,10
tt0056193,.,0,15
tt0032273,.,0,15
tt0039416,.,0,15
tt0090327,.,0,3
tt0120321,.,0,3
tt1399683,.,0,10
tt4003774,.,0,3
tt0305206,.,0,10
tt5649144,.,0,10
tt4663548,.,0,12
tt0381681,.,0,10
tt1381404,.,0,20
tt0328538,.,0,20
tt1645089,.,0,3
tt0029852,.,0,15
tt0415978,.,0,17
tt3787590,.,0,1
tt3268668,.,0,12
tt0290212,.,0,12
tt7158430,.,0,3
tt1185616,.,0,10
tt0367027,.,0,3
tt0171359,.,0,17
tt3172532,.,0,3
tt0912593,.,0,3
tt0925248,.,0,3
tt2321549,.,0,10
tt0418753,.,0,3
tt1695994,.,0,12
tt0090095,.,0,3
tt0423169,.,0,3
tt2630916,.,0,3
tt1050739,.,0,17
tt0338497,.,0,3
tt3605418,.,0,3
tt1161064,.,0,12
tt1763303,.,0,3
tt1105512,.,0,3
tt1129412,.,0,3
tt1020530,.,0,3
tt2226519,.,0,17
tt1754633,.,0,3
tt1462758,.,0,10
tt0075314,.,0,0
tt1155592,.,0,10
tt0322659,.,0,20
tt3262990,.,0,17
tt1320244,.,0,1
tt0074285,.,0,16
tt0087800,.,0,16
tt2125435,.,0,10
tt0057012,.,0,15
tt0044081,.,0,15
tt0061747,.,0,15
tt1562568,.,0,3
tt1242432,.,0,3
tt0247425,.,0,10
tt2349460,.,0,20
tt0162360,.,0,20
tt0071360,.,0,15
tt0476643,.,0,3
tt0064990,.,0,15
tt2140619,.,0,17
tt4975722,.,0,8
tt0473308,.,0,20
tt0097659,.,0,16
tt0092675,.,0,3
tt0031679,.,0,15
tt7153766,.,0,1
tt0113540,.,0,3
tt0367089,.,0,10
tt0038109,.,0,15
tt0109759,.,0,17
tt1758795,.,0,17
tt0118789,.,0,20
tt0087995,.,0,17
tt3835080,.,0,12
tt0357110,.,0,17
tt0261983,.,0,20
tt0027977,.,0,15
tt2486682,.,0,3
tt3110770,.,0,3
tt0395543,.,0,3
tt0029583,.,0,14
tt3966404,.,0,10
tt0028216,.,0,15
tt0117958,.,0,3
tt1103982,.,0,3
tt0087130,.,0,3
tt0470869,.,0,3
tt0317640,.,0,17
tt0458480,.,0,3
tt0032976,.,0,15
tt0082418,.,0,16
tt0087015,.,0,3
tt2235108,.,0,17
tt0046126,.,0,15
tt0387564,.,0,21
tt0098724,.,0,20
tt0203230,.,0,10
tt0044079,.,0,15
tt0048750,.,0,15
tt0043456,.,0,15
tt2051894,.,0,3
tt0105236,.,0,10
tt0051207,.,0,15
tt0073629,.,0,15
tt1758575,.,0,3
tt0084556,.,0,17
tt2528814,.,0,7
tt0080749,.,0,3
tt0416315,.,0,1
tt0090967,.,0,3
tt2723576,.,0,17
tt1434447,.,0,3
tt0075148,.,0,0
tt1560985,.,0,12
tt0057590,.,0,15
tt0497116,.,0,10
tt1991245,.,0,1
tt0082533,.,0,16
tt0093177,.,0,3
tt0384286,.,0,12
tt1120985,.,0,10
tt0065466,.,0,15
tt0049452,.,0,15
tt4761916,.,0,3
tt1866249,.,0,10
tt0893382,.,0,3
tt1571249,.,0,17
tt2396566,.,0,3
tt6322922,.,0,17
tt2910274,.,0,3
tt1441326,.,0,17
tt0418773,.,0,3
tt0978759,.,0,10
tt0222850,.,0,20
tt0489037,.,0,3
tt0118113,.,0,20
tt0283509,.,0,3
tt0268200,.,0,3
tt6288250,.,0,3
tt0194218,.,0,17
tt0248012,.,0,3
tt1235170,.,0,3
tt2304459,.,0,17
tt0160498,.,0,3
tt2884206,.,0,17
tt0282698,.,0,3
tt0489247,.,0,3
tt1172994,.,0,3
tt1907639,.,0,3
tt5164412,.,0,17
tt0120813,.,0,20
tt0181836,.,0,17
tt2994190,.,0,3
tt1295909,.,0,3
tt0401462,.,0,3
tt0487156,.,0,3
tt0825346,.,0,17
tt0330136,.,0,3
tt0047296,.,0,15
tt2334649,.,0,10
tt4191580,.,0,12
tt6257174,.,0,17
tt1684628,.,0,3
tt1769363,.,0,3
tt0034492,.,0,15
tt1996264,.,0,17
tt2311428,.,0,3
tt0295725,.,0,3
tt0066832,.,0,4
tt3569356,.,0,3
tt0069704,.,0,15
tt1999192,.,0,17
tt1862079,.,0,3
tt3518012,.,0,3
tt0308411,.,0,3
tt0110057,.,0,15
tt0436724,.,0,3
tt0468489,.,0,3
tt0242587,.,0,17
tt0024216,.,0,15
tt2187884,.,0,3
tt0027125,.,0,15
tt0185937,.,0,10
tt0066580,.,0,0
tt0076257,.,0,3
tt0243415,.,0,17
tt1074931,.,0,3
tt1950135,.,0,12
tt0058182,.,0,15
tt0080761,.,0,11
tt1129423,.,0,11
tt0071206,.,0,16
tt0438205,.,0,3
tt0340377,.,0,10
tt0492506,.,0,3
tt0218043,.,0,3
tt0306069,.,0,3
tt0162830,.,0,11
tt0377091,.,0,3
tt2265398,.,0,20
tt1470827,.,0,3
tt1606829,.,0,3
tt0843850,.,0,3
tt0377043,.,0,3
tt2246526,.,0,3
tt2924392,.,0,3
tt0120244,.,0,17
tt2176228,.,0,3
tt0024034,.,0,15
tt0100142,.,0,3
tt0374900,.,0,11
tt0071853,.,0,15
tt0451176,.,0,3
tt1560957,.,0,3
tt0402249,.,0,3
tt0019729,.,0,15
tt0436613,.,0,3
tt0077651,.,0,10
tt0161023,.,0,3
tt0238247,.,0,3
tt0311648,.,0,20
tt0115856,.,0,3
tt1152850,.,0,3
tt0468526,.,0,3
tt0059592,.,0,15
tt5225338,.,0,3
tt1241226,.,0,3
tt1971352,.,0,3
tt0118842,.,0,20
tt1758692,.,0,20
tt1263682,.,0,3
tt2292959,.,0,12
tt0952682,.,0,3
tt0015624,.,0,15
tt1781784,.,0,3
tt0045546,.,0,15
tt0006333,.,0,15
tt0117802,.,0,20
tt0217107,.,0,12
tt3844362,.,0,17
tt0420723,.,0,3
tt1211890,.,0,3
tt0923600,.,0,3
tt0438427,.,0,3
tt0944101,.,0,3
tt1714210,.,0,3
tt0091939,.,0,3
tt1549572,.,0,3
tt0279721,.,0,17
tt0907657,.,0,10
tt0098213,.,0,3
tt0034587,.,0,15
tt0063350,.,0,15
tt0004972,.,0,15
tt2309260,.,0,12
tt0805526,.,0,11
tt0093200,.,0,3
tt0119670,.,0,17
tt6265828,.,0,10
tt3072636,.,0,3
tt2955096,.,0,20
tt0138704,.,0,3
tt0390521,.,0,3
tt0112585,.,0,17
tt1570989,.,0,3
tt0262432,.,0,3
tt1716760,.,0,3
tt0109445,.,0,17
tt0119361,.,0,3
tt1230136,.,0,3
tt0390323,.,0,3
tt0390384,.,0,3
tt0484562,.,0,13
tt0371257,.,0,13
tt0980970,.,0,18
tt0936501,.,0,21
tt1396218,.,0,18
tt0457419,.,0,23
tt0121766,I-1001,1,22
tt0455967,.,0,7
tt0388482,.,0,23
tt0356910,.,0,9
tt1027718,.,0,18
tt0430779,.,0,12
tt0388125,.,0,6
tt2625810,.,0,17
tt1791682,.,0,20
tt4062536,.,0,17
tt4721124,.,0,17
tt4846232,.,0,3
tt3859310,.,0,3
tt4158096,.,0,17
tt5340300,.,0,3
tt2034031,.,0,3
tt4385888,.,0,10
tt2132285,.,0,17
tt2101441,.,0,20
tt2402101,.,0,17
tt6040662,.,0,3
tt6902696,.,0,20
tt0470752,.,0,10
tt5691670,.,0,3
tt6053438,.,0,10
tt5715874,.,0,10
tt5613484,.,0,17
tt4266638,.,0,3
tt0477139,.,0,20
tt1313139,.,0,20
tt1166100,.,0,3
tt2788716,.,0,20
tt2334733,.,0,17
tt5742374,.,0,10
tt1294213,.,0,3
tt1763264,.,0,17
tt0497972,.,0,17
tt1174730,.,0,17
tt5884230,.,0,17
tt1300851,.,0,17
tt2368254,.,0,3
tt2062700,.,0,20
tt2101383,.,0,3
tt3062976,.,0,17
tt2891174,.,0,3
tt1082807,.,0,20
tt4573516,.,0,3
tt2720826,.,0,12
tt2403021,.,0,12
tt2057392,.,0,3
tt5461944,.,0,3
tt1667321,.,0,17
tt4669264,.,0,3
tt4899370,.,0,17
tt6225520,.,0,3
tt6108178,.,0,3
tt1212428,.,0,20
tt5023260,.,0,17
tt1596345,.,0,20
tt0402894,.,0,20
tt0480242,.,0,13
tt0465234,.,0,9
tt2980706,.,0,7
tt0435670,.,0,12
tt1185416,.,0,13
tt0473075,.,0,9
tt0962726,.,0,19
tt0363771,I-1003,1,5
tt0417433,.,0,12
tt0772193,.,0,7
tt1093908,.,0,18
tt0452681,.,0,7
tt0396555,.,0,19
tt1691917,.,0,7
tt0453467,.,0,6
tt2370248,.,0,10
tt0780595,.,0,12
tt1858481,.,0,3
tt2215395,.,0,3
tt0297284,.,0,12
tt2488778,.,0,17
tt5270948,.,0,20
tt2390237,.,0,3
tt3203528,.,0,12
tt4399952,.,0,17
tt3735246,.,0,10
tt0806088,.,0,17
tt2140465,.,0,3
tt5859238,.,0,20
tt6971752,.,0,3
tt4559046,.,0,17
tt2309764,.,0,3
tt0991346,.,0,3
tt1395025,.,0,3
tt5197544,.,0,17
tt0488414,.,0,3
tt3679060,.,0,17
tt3678782,.,0,17
tt1921149,.,0,3
tt2639254,.,0,3
tt2758904,.,0,17
tt2172584,.,0,20
tt2091935,.,0,3
tt1591095,.,0,1
tt1270761,.,0,1
tt6277440,.,0,3
tt3595298,.,0,17
tt2905838,.,0,17
tt4169250,.,0,17
tt6843812,.,0,17
tt4559006,.,0,20
tt5286444,.,0,3
tt6452574,.,0,10
tt3754940,.,0,3
tt2261287,.,0,7
tt4853102,.,0,12
tt0473488,.,0,3
tt0455326,.,0,3
tt0401711,.,0,3
tt1151359,.,0,3
tt0421238,.,0,3
tt4572792,.,0,20
tt0970468,.,0,20
tt2261331,.,0,3
tt0400525,.,0,20
tt0427969,.,0,20
tt1817273,.,0,10
tt0393109,.,0,3
tt0810819,.,0,10
tt2170299,.,0,20
tt1234654,.,0,17
tt0382189,.,0,3
tt1226753,.,0,20
tt2639336,.,0,1
tt2218003,.,0,3
tt5649108,.,0,17
tt4731136,.,0,1
tt2446042,.,0,18
tt2799166,.,0,12
tt2802144,.,0,21
tt2226597,.,0,23
tt1083452,.,0,1
tt1172049,.,0,20
tt3387266,.,0,17
tt0433416,.,0,17
tt0267891,.,0,13
tt2872462,.,0,3
tt0427944,.,0,3
tt0838221,.,0,20
tt1022603,.,0,10
tt0975645,.,0,20
tt0240200,.,0,3
tt2056771,.,0,17
tt0427968,.,0,20
tt1606392,.,0,17
tt1412386,.,0,10
tt2112096,.,0,3
tt1710417,.,0,17
tt0790804,.,0,12
tt5669936,.,0,3
tt0429573,.,0,7
tt4669296,.,0,3
tt0485601,.,0,3
tt4799066,.,0,12
tt1289406,.,0,20
tt1071812,.,0,3
tt2511428,.,0,12
tt1082853,.,0,20
tt0841044,.,0,20
tt1226774,.,0,17
tt4686844,.,0,10
tt3463106,.,0,17
tt1067765,.,0,17
tt0989000,.,0,3
tt4714782,.,0,3
tt3297330,.,0,3
tt0787524,.,0,3
tt4977530,.,0,17
tt1487118,.,0,3
tt1320239,.,0,17
tt5195412,.,0,3
tt0420293,.,0,17
tt3208026,.,0,3
tt1433811,.,0,17
tt2626350,.,0,17
tt1666185,.,0,1
tt7242142,.,0,3
tt4382872,.,0,3
tt2490326,.,0,17
tt1767372,.,0,3
tt0376479,.,0,20
tt3797868,.,0,13
tt1121931,.,0,12
tt2378507,.,0,17
tt2235779,.,0,12
tt0470705,.,0,20
tt1853739,.,0,1
tt0435625,.,0,1
tt0433362,.,0,1
tt1213012,.,0,7
tt0800003,.,0,12
tt6018306,.,0,20
tt1477076,.,0,1
tt0424136,.,0,20
tt1389096,.,0,23
tt0492044,.,0,1
tt0308353,.,0,12
tt1259521,.,0,1
tt5670152,.,0,12
tt0375679,.,0,8
tt0450278,.,0,1
tt0361693,.,0,20
tt1521848,.,0,17
tt0433387,.,0,20
tt0800027,.,0,23
tt0780571,.,0,13
tt0423977,.,0,17
tt5208252,.,0,12
tt0432402,.,0,17
tt0489237,.,0,7
tt1932767,.,0,20
tt4383594,.,0,12
tt4126438,.,0,17
tt1935902,.,0,3
tt3824458,.,0,3
tt1103275,.,0,3
tt0343996,.,0,3
tt0454792,.,0,3
tt2393845,.,0,20
tt5886440,.,0,17
tt1641841,.,0,3
tt1133993,.,0,20
tt1278449,.,0,3
tt5989218,.,0,17
tt1247690,.,0,20
tt0462338,.,0,3
tt0468565,.,0,3
tt1045670,.,0,10
tt0858479,.,0,20
tt0427470,.,0,20
tt0488120,.,0,6
tt0433400,.,0,13
tt0768212,.,0,13
tt0419984,.,0,13
tt4334266,.,0,3
tt5962210,.,0,17
tt1850397,.,0,12
tt2097307,.,0,12
tt1767382,.,0,12
tt3774114,.,0,1
tt1601913,.,0,1
tt5655222,.,0,17
tt3203620,.,0,3
tt6212478,.,0,3
tt1210042,.,0,23
tt1046947,.,0,17
tt0862846,.,0,3
tt0408236,.,0,10
tt0408839,.,0,23
tt0815245,.,0,23
tt0477051,.,0,19
tt1130988,.,0,3
tt4943322,.,0,3
tt0462200,.,0,20
tt1034303,.,0,6
tt0795351,.,0,13
tt0757361,.,0,3
tt1251757,.,0,20
tt1179904,.,0,1
tt0408524,.,0,13
tt1020072,.,0,21
tt4530422,.,0,1
tt1967545,.,0,23
tt3179568,.,0,20
tt0110684,.,0,16
tt0491175,.,0,1
tt0416044,.,0,3
tt0404802,.,0,17
tt5607096,.,0,3
tt0482463,.,0,3
tt4291600,.,0,3
tt4258698,.,0,3
tt0460890,.,0,20
tt0968264,.,0,20
tt3068194,.,0,3
tt0903657,.,0,10
tt3168230,.,0,20
tt1935179,.,0,10
tt1720616,.,0,17
tt1368440,.,0,17
tt1285309,.,0,20
tt1247662,.,0,17
tt5628302,.,0,3
tt2515030,.,0,3
tt3235888,.,0,10
tt1528071,.,0,17
tt4934950,.,0,3
tt1806913,.,0,3
tt2883434,.,0,20
tt2388715,.,0,1
tt2339741,.,0,1
tt1506999,.,0,1
tt1333125,.,0,12
tt7212726,.,0,3
tt1729637,.,0,3
tt5946128,.,0,17
tt0342258,.,0,20
tt0424823,.,0,7
tt0383222,.,0,12
tt4160708,.,0,1
tt0452702,.,0,1
tt0834001,.,0,1
tt0486578,.,0,7
tt7668870,.,0,1
tt2624412,.,0,3
tt2097331,.,0,20
tt5304464,.,0,17
tt0375912,.,0,3
tt1194263,.,0,17
tt4326444,.,0,3
tt0411195,.,0,3
tt4048272,.,0,10
tt3859304,.,0,17
tt3316960,.,0,10
tt2870756,.,0,3
tt1023441,.,0,3
tt1969062,.,0,3
tt0419294,.,0,20
tt0824758,.,0,20
tt0790770,.,0,17
tt0384504,.,0,11
tt1490785,.,0,17
tt3715320,.,0,3
tt6217608,.,0,10
tt3721964,.,0,20
tt3072482,.,0,1
tt1987680,.,0,13
tt1661275,.,0,17
tt4005402,.,0,17
tt0865554,.,0,17
tt0349467,.,0,23
tt0457433,.,0,13
tt0422774,.,0,7
tt0355702,.,0,11
tt0411061,.,0,7
tt1071875,.,0,23
tt0897361,.,0,12
tt0395495,.,0,13
tt0838232,.,0,13
tt7074886,.,0,20
tt1530983,.,0,17
tt1146325,.,0,17
tt0887912,.,0,8
tt0804516,.,0,12
tt4972062,.,0,3
tt4104022,.,0,3
tt3774466,.,0,17
tt0803057,.,0,17
tt0370986,.,0,3
tt0292963,.,0,10
tt0369994,.,0,3
tt0444653,.,0,17
tt3416742,.,0,3
tt4864932,.,0,3
tt4535650,.,0,17
tt4129428,.,0,20
tt3859980,.,0,3
tt3148502,.,0,3
tt2344678,.,0,17
tt2112124,.,0,17
tt1934231,.,0,3
tt1375789,.,0,17
tt0475394,.,0,23
tt4972582,.,0,1
tt0409847,.,0,18
tt3713166,.,0,1
tt0343737,.,0,6
tt0396752,.,0,7
tt0395251,.,0,13
tt0387514,.,0,7
tt0384793,.,0,7
tt0426883,.,0,23
tt6921996,.,0,3
tt6911608,.,0,18
tt6772950,.,0,1
tt0082801,.,0,11
tt0089469,.,0,11
tt0417217,.,0,23
tt0808399,.,0,3
tt0403702,.,0,17
tt0795461,.,0,12
tt0416449,.,0,2
tt0477302,.,0,23
tt4468740,.,0,18
tt0469263,.,0,13
tt1017460,.,0,1
tt2366608,.,0,17
tt0093793,.,0,16
tt0450345,.,0,1
tt0956038,.,0,23
tt0434409,.,0,21
tt0486583,.,0,19
tt1308729,.,0,1
tt3065204,.,0,18
tt0821640,.,0,7
tt0494238,.,0,23
tt4443658,.,0,17
tt0375920,.,0,3
tt1172991,.,0,3
tt0407265,.,0,10
tt1092634,.,0,17
tt1007029,.,0,10
tt0368794,.,0,10
tt2070776,.,0,17
tt2058107,.,0,20
tt1980929,.,0,20
tt1951181,.,0,3
tt1800302,.,0,20
tt0844993,.,0,12
tt1686821,.,0,7
tt0110678,.,0,11
tt1266029,.,0,20
tt0432289,.,0,3
tt0375611,.,0,10
tt1182937,.,0,20
tt3767372,.,0,17
tt3495026,.,0,3
tt1740710,.,0,3
tt6588966,.,0,10
tt5970844,.,0,17
tt5956100,.,0,3
tt5882970,.,0,17
tt3405236,.,0,3
